CustomerKey,Gender,Name,City,State,Country,Continent,Birthday,Age
44906,Male,Tyson Backhouse,MOUNT GAMBIER,South Australia,Australia,Australia,1994-10-06,29
45169,Female,Victoria Ness,GLENROY,Queensland,Australia,Australia,1990-04-04,34
45172,Female,Audrey Crooke,SCOPUS,Tasmania,Australia,Australia,1986-05-25,38
45250,Male,Darcy Fryer,SACKVILLE,New South Wales,Australia,Australia,1968-11-21,55
45436,Female,Maya McIlveen,MILLFIELD,New South Wales,Australia,Australia,1952-04-16,72
45522,Male,Alexander Fenston,TIMBILLICA,New South Wales,Australia,Australia,1985-04-09,39
45781,Male,Bailey Coxen,PONTVILLE,Tasmania,Australia,Australia,1946-02-27,78
45814,Male,Declan Richard,SPRING HILL,New South Wales,Australia,Australia,1968-04-05,56
46155,Female,Alice Phillip,BOWES,Western Australia,Australia,Australia,1956-02-16,68
46917,Male,Jamie Price,MERU,Western Australia,Australia,Australia,2000-01-03,24
46996,Male,Jonathan Kempt,MURRAY ISLAND,Queensland,Australia,Australia,1987-02-20,37
47382,Female,Brooke Richardson,NORTHGATE,South Australia,Australia,Australia,1955-05-02,69
47518,Female,Alana Spencer,UNDULLAH,Queensland,Australia,Australia,1946-05-13,78
47712,Male,Aidan Dethridge,CREMORNE,New South Wales,Australia,Australia,1976-08-30,47
48080,Male,Lincoln Muscio,FERNY CREEK,Victoria,Australia,Australia,1940-04-10,84
48247,Male,Joseph Clemes,HAY FLAT,South Australia,Australia,Australia,1967-05-05,57
48367,Female,Rose Allardyce,INSKIP,Queensland,Australia,Australia,1949-04-09,75
48383,Female,Chloe Gillen,KOYUGA SOUTH,Victoria,Australia,Australia,1951-06-06,73
48466,Female,Matilda Shields,HASTINGS POINT,New South Wales,Australia,Australia,1984-12-13,39
48733,Female,Sophia Gunther,BALCOLYN,New South Wales,Australia,Australia,1989-07-22,35
48846,Female,Lucy Kellway,BOWELLING,Western Australia,Australia,Australia,1944-11-04,79
48925,Male,Elijah Albert,WOOLOCUTTY,Western Australia,Australia,Australia,1939-09-15,84
49400,Male,Mason Ransford,WOOMBYE,Queensland,Australia,Australia,1967-03-15,57
49501,Female,Amelie Edmondson,BUNGABBEE,New South Wales,Australia,Australia,1982-07-16,42
49606,Female,Claire Kerr,GREYMARE,Queensland,Australia,Australia,1950-04-10,74
49748,Male,Tyson Flowers,PARUNA,South Australia,Australia,Australia,1980-02-14,44
49776,Female,Jessica Warburton,ROCKLEY MOUNT,New South Wales,Australia,Australia,1944-07-31,80
49950,Female,Tayla Canterbury,EAST LAUNCESTON,Tasmania,Australia,Australia,1998-10-18,25
50075,Male,Jayden Lloyd,MOUNT MURCHISON,Queensland,Australia,Australia,1961-11-07,62
50122,Female,Brianna O'Neil,SURBITON,Queensland,Australia,Australia,1979-09-30,44
50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,New South Wales,Australia,Australia,1936-11-18,87
50705,Female,Scarlett Reeve,YEAGARUP,Western Australia,Australia,Australia,1948-08-23,75
50719,Female,Angelina Wunderlich,POINT GREY,Western Australia,Australia,Australia,1995-03-27,29
50741,Male,Tyson Hurley,FRANKFORD,Tasmania,Australia,Australia,1942-01-23,82
51172,Female,Gabriella Tozer,ELINGAMITE,Victoria,Australia,Australia,1957-12-04,66
51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,New South Wales,Australia,Australia,1939-03-04,85
51228,Male,Marcus Christian,GIRU,Queensland,Australia,Australia,1978-01-31,46
51314,Female,Bianca Stobie,DUVERNEY,Victoria,Australia,Australia,1954-06-23,70
51429,Male,Thomas Kavel,WONBOYN LAKE,New South Wales,Australia,Australia,1979-01-05,45
51648,Female,Jasmine Sellar,KYBUNGA,South Australia,Australia,Australia,1989-06-11,35
51649,Male,Toby Batchelor,YANDINA,Queensland,Australia,Australia,1958-02-26,66
51718,Female,Phoebe Voss,HACKNEY,South Australia,Australia,Australia,1938-07-25,86
52435,Male,Charles Kenneally,YADBORO,New South Wales,Australia,Australia,1956-02-29,68
52536,Male,Jamie Kavanagh,PINEWOOD,Victoria,Australia,Australia,1987-02-16,37
52694,Female,Grace Bidwill,Sheffield,Tasmania,Australia,Australia,1972-05-21,52
53168,Male,Dylan Monds,JOYNER,Queensland,Australia,Australia,1959-04-05,65
53260,Female,Keira Rowallan,MOUNT FRANKLIN,Victoria,Australia,Australia,1936-05-09,88
53318,Female,Grace Osburn,TOWNSON,Queensland,Australia,Australia,1954-12-03,69
53891,Male,Dominic Baylee,BINDA,New South Wales,Australia,Australia,1944-02-10,80
53920,Female,Jade Higgins,BUCKENBOWRA,New South Wales,Australia,Australia,1986-03-27,38
54089,Male,Jake Toft,THE GLEN,New South Wales,Australia,Australia,1936-09-11,87
54161,Male,Leo Voss,WOODY POINT,Queensland,Australia,Australia,1992-06-24,32
54535,Male,Joshua Nugan,CANNINDAH,Queensland,Australia,Australia,1957-11-08,66
54560,Female,Eden Bickford,ABINGDON DOWNS,Queensland,Australia,Australia,1962-05-30,62
54582,Female,Leah Fairbridge,LIMONITE,Victoria,Australia,Australia,1978-09-15,45
54627,Male,John Randall,TROWUTTA,Tasmania,Australia,Australia,1968-05-25,56
54704,Female,Alice Bartlett,TRAVANCORE,Victoria,Australia,Australia,1951-10-22,72
54752,Female,Natasha Morrison,SOUTH BUNBURY,Western Australia,Australia,Australia,1965-12-16,58
54794,Female,Georgia Barclay-Harvey,GARIE,New South Wales,Australia,Australia,1965-08-09,59
54987,Male,Isaac Sturt,MARMION,Western Australia,Australia,Australia,1939-05-24,85
55039,Male,James Connal,MOUNT MORIAC,Victoria,Australia,Australia,1960-10-07,63
55066,Male,Samuel Atherton,DOLLYS FLAT,New South Wales,Australia,Australia,1942-02-14,82
55084,Male,Angus Ten,PARAP,Northern Territory,Australia,Australia,1963-12-03,60
55411,Female,Lilian Stainforth,PHOENIX PARK,New South Wales,Australia,Australia,1982-02-05,42
55464,Female,Holly Mansour,PADDYS RIVER,New South Wales,Australia,Australia,1981-11-16,42
55715,Female,Eve Jephcott,HERDSMAN,Western Australia,Australia,Australia,1986-03-23,38
55914,Male,Lachlan Webb,SOUTH FREMANTLE,Western Australia,Australia,Australia,1992-07-31,32
56161,Male,Aidan Burnett,UPPER CASTRA,Tasmania,Australia,Australia,1994-05-02,30
56480,Female,Zoe Tyrrell,KYBUNGA,South Australia,Australia,Australia,1975-03-25,49
56562,Female,Lucy Mansour,ALBERT PARK,Victoria,Australia,Australia,1949-11-05,74
56791,Male,Charlie Kenyon,DUNLUCE,Victoria,Australia,Australia,1994-08-26,29
56834,Female,Abigail McElhone,PIKES CREEK,Queensland,Australia,Australia,1964-01-13,60
56951,Female,Kate Bardsley,HURSTBRIDGE,Victoria,Australia,Australia,1985-10-20,38
56999,Female,Amelia Fargher,CORNDALE,New South Wales,Australia,Australia,1984-02-26,40
57093,Male,Hayden Laidley,SPRING MOUNTAIN,New South Wales,Australia,Australia,1954-02-09,70
57246,Male,Toby Dillon,CITY WEST CAMPUS,South Australia,Australia,Australia,1987-03-10,37
57294,Female,Makayla Bold,TRARALGON EAST,Victoria,Australia,Australia,1980-05-15,44
57307,Female,Eva Hickson,RAINBOW,Victoria,Australia,Australia,1980-11-14,43
57374,Male,Jack Coote,COLONGRA,New South Wales,Australia,Australia,1938-01-19,86
57491,Male,Ryan Custance,MILLBANK,Queensland,Australia,Australia,1985-09-16,38
57662,Male,Archer Tozer,COALSTOUN LAKES,Queensland,Australia,Australia,1982-06-10,42
57681,Male,Caleb Louat,ROCKWELL,Western Australia,Australia,Australia,1958-05-05,66
57820,Male,Edward Howarde,DARGO,Victoria,Australia,Australia,1951-05-05,73
57938,Male,Alexander Courtice,LIPAROO,Victoria,Australia,Australia,1979-10-09,44
58066,Male,Andrew Forde,ASHMONT,New South Wales,Australia,Australia,1942-10-23,81
58105,Female,Mariam Bright,CAMBRAI,South Australia,Australia,Australia,1980-04-12,44
58212,Female,Amy Goffage,OAKFORD,Western Australia,Australia,Australia,1965-01-04,59
58710,Male,Jordan Foveaux,GOSNELLS,Western Australia,Australia,Australia,1949-11-21,74
58919,Female,Kaitlyn Fenton,FLOREAT FORUM,Western Australia,Australia,Australia,1960-09-13,63
59159,Female,Maya Pasley,CAPE HILLSBOROUGH,Queensland,Australia,Australia,1947-07-29,77
59304,Male,Patrick Collie,CARLINGFORD,New South Wales,Australia,Australia,1953-10-01,70
59422,Female,Amber Sykes,HILLGROVE,New South Wales,Australia,Australia,1990-02-13,34
59529,Female,Alice Blumenthal,FOREST GLEN,New South Wales,Australia,Australia,1992-05-28,32
59842,Male,Lucas McClure,BLETCHINGTON,New South Wales,Australia,Australia,1939-01-19,85
59961,Male,Harry Hambly,GALORE,New South Wales,Australia,Australia,1948-02-03,76
60009,Female,Natasha Gall,TOWNSVILLE CITY,Queensland,Australia,Australia,1989-10-12,34
60088,Female,Evie Brownbill,PAGES FLAT,South Australia,Australia,Australia,1982-06-02,42
60150,Female,Jasmine Mackay,NORTHLAND CENTRE,Victoria,Australia,Australia,1964-02-14,60
60407,Male,Alexander Earp,POZIERES,Queensland,Australia,Australia,1944-09-04,79
60411,Female,Eliza Solly,HIGHBURY,Western Australia,Australia,Australia,1938-10-15,85
60454,Male,Toby Normanby,LOWER LEWIS PONDS,New South Wales,Australia,Australia,1953-05-05,71
60475,Male,Joel Sharwood,CUDLEE CREEK,South Australia,Australia,Australia,1948-05-27,76
60722,Male,Logan Dowie,KOOROOMOOL,Queensland,Australia,Australia,1985-06-08,39
60892,Male,Seth Soubeiran,MOOLORT,Victoria,Australia,Australia,1964-01-24,60
60995,Male,Matthew Caron,TUENA,New South Wales,Australia,Australia,1955-09-17,68
61546,Female,Alexis Heagney,COASTERS RETREAT,New South Wales,Australia,Australia,1953-09-14,70
61718,Female,Chloe Schlapp,ALLIGATOR CREEK,Queensland,Australia,Australia,1956-06-01,68
61773,Female,Gabrielle Kossak,CAROONA,New South Wales,Australia,Australia,2001-04-22,23
61776,Male,Mitchell Cockle,TALLOWWOOD RIDGE,New South Wales,Australia,Australia,1954-07-06,70
61825,Male,Kai Culley,ERSKINEVILLE,New South Wales,Australia,Australia,1995-10-09,28
61881,Female,Rose Budd,ALBERTON,Victoria,Australia,Australia,1994-05-11,30
61947,Female,Amber Tolmie,NORVAL,Victoria,Australia,Australia,1996-12-15,27
62017,Female,Grace Humphries,HASTINGS,Western Australia,Australia,Australia,1954-09-21,69
62035,Male,John Duesbury,TIARO,Queensland,Australia,Australia,1952-03-18,72
62038,Male,Henry Birdwood,HINDMARSH,South Australia,Australia,Australia,1997-06-05,27
62076,Male,Brock Edden,ORIELTON,Tasmania,Australia,Australia,1945-12-03,78
62125,Female,Ava Lowes,IVERAGH,Queensland,Australia,Australia,1978-04-10,46
62133,Male,Jonathan Fargher,GWABEGAR,New South Wales,Australia,Australia,1996-04-27,28
62163,Female,Amelia O'Neil,POINT LEO,Victoria,Australia,Australia,1961-09-22,62
62416,Female,Isabelle Whitworth,EIMEO,Queensland,Australia,Australia,1943-02-23,81
62473,Female,Mary Baskerville,PORT GERMEIN,South Australia,Australia,Australia,1966-09-03,57
62537,Female,Lauren Nichols,WOOLOOMAN,Queensland,Australia,Australia,1937-05-03,87
62590,Male,Aiden Thirkell,ROMAINE,Tasmania,Australia,Australia,1972-11-16,51
63342,Male,Joel Spowers,KWEDA,Western Australia,Australia,Australia,1971-10-06,52
63597,Male,Darcy Penington,RIVERHILLS,Queensland,Australia,Australia,1939-04-19,85
63681,Male,Justin Grahamslaw,POSSUM BRUSH,New South Wales,Australia,Australia,1936-04-27,88
63807,Male,Ashton Bower,ALLAMBIE HEIGHTS,New South Wales,Australia,Australia,1948-12-02,75
63957,Female,Dakota Nixon-Smith,FORTHSIDE,Tasmania,Australia,Australia,1991-01-13,33
64017,Female,Ruby Sternberg,BRIGHTVIEW,Queensland,Australia,Australia,1964-10-05,59
64037,Male,Andrew Wilkie,WONGARBON,New South Wales,Australia,Australia,1936-09-13,87
64104,Female,Brooke Cascarret,COOTRA,South Australia,Australia,Australia,1938-06-26,86
64210,Male,Lucas De Garis,Sheffield,Tasmania,Australia,Australia,1992-04-05,32
64491,Male,Oliver McCloughry,MELBA,Australian Capital Territory,Australia,Australia,1997-09-15,26
64511,Female,Alice Gouger,ARGOON,Queensland,Australia,Australia,1963-01-05,61
64764,Male,Jacob Pelsaert,LESLEY,Western Australia,Australia,Australia,1986-03-03,38
64842,Male,Levi Strele,MOUNT OUSLEY,New South Wales,Australia,Australia,1971-09-05,52
64989,Female,Alice Moynihan,COMMISSIONERS CREEK,New South Wales,Australia,Australia,1994-03-04,30
65112,Female,Ebony Fairley,POINT TURTON,South Australia,Australia,Australia,1951-09-03,72
65163,Female,Abigail Considen,Beaufort,Victoria,Australia,Australia,1954-01-19,70
65180,Female,Maya Colvin,NORTHLAKES,Northern Territory,Australia,Australia,1979-01-28,45
65210,Female,Caitlin Spooner,DOWLINGVILLE,South Australia,Australia,Australia,1948-11-08,75
65269,Female,Scarlett Roach,BARWIDGEE,Victoria,Australia,Australia,1941-01-24,83
65283,Female,Jessica Latham,BUNGUNDARRA,Queensland,Australia,Australia,1943-04-05,81
65372,Male,Logan Iredale,LONG FLAT,Queensland,Australia,Australia,1986-06-11,38
65507,Female,Grace Deane,DARLING HEIGHTS,Queensland,Australia,Australia,1979-05-07,45
65544,Male,Dylan Smerd,LAKE MUIR,Western Australia,Australia,Australia,1957-11-14,66
65856,Male,Harrison Cantamessa,ARNOLD WEST,Victoria,Australia,Australia,1955-10-28,68
66352,Female,Bethany Hose,NULSEN,Western Australia,Australia,Australia,1959-03-10,65
66610,Female,Charli Frost,FERNSHAW,Victoria,Australia,Australia,1982-02-09,42
66677,Female,Abby O'Mahony,TINGHA,New South Wales,Australia,Australia,1978-01-16,46
67066,Male,Alexander Newling,MOUNT RICHON,Western Australia,Australia,Australia,1950-09-09,73
67157,Male,Levi Knox,KIAMA DOWNS,New South Wales,Australia,Australia,1937-04-04,87
67217,Male,Aiden De Burgh,JUBILEE HEIGHTS,Queensland,Australia,Australia,1983-03-04,41
67369,Female,Rachel Gairdner,ZADOWS LANDING,South Australia,Australia,Australia,1997-01-26,27
67380,Female,Alexis Melville,HORSNELL GULLY,South Australia,Australia,Australia,1958-03-13,66
67398,Male,Harrison Trigg,MONASH,Australian Capital Territory,Australia,Australia,1998-02-04,26
67455,Male,Logan Armytage,GREEN HILLS,New South Wales,Australia,Australia,1993-09-15,30
67481,Male,Beau Fitzgerald,RED BANKS,South Australia,Australia,Australia,1954-01-17,70
67744,Male,Elijah Newbery,PUNCHBOWL,Tasmania,Australia,Australia,1944-07-03,80
68000,Male,Aaron Sasse,CANNING CREEK,Queensland,Australia,Australia,1973-01-22,51
68082,Female,Sienna Prentice,CROYDON PARK,New South Wales,Australia,Australia,1975-04-30,49
68537,Male,Toby Vickery,MARMOR,Queensland,Australia,Australia,1977-10-30,46
68745,Female,Mia Bowser,SASSAFRAS,Victoria,Australia,Australia,1942-10-03,81
68882,Male,Tyson Spears,YIMBUN,Queensland,Australia,Australia,1994-12-04,29
69066,Female,Kaitlyn Siede,FARINA,South Australia,Australia,Australia,1989-11-26,34
69280,Female,Mikayla Edments,MARCOLLAT,South Australia,Australia,Australia,1945-10-02,78
69557,Male,Will Pryor,MAXWELTON,Queensland,Australia,Australia,1974-02-13,50
69645,Female,Ava Shout,MOUNT CLEAR,Victoria,Australia,Australia,1995-11-28,28
69707,Female,Zoe Burnett,UMINA BEACH,New South Wales,Australia,Australia,1935-08-09,89
69754,Female,Lucy Stone-Wigg,MOUNTAIN CREEK,New South Wales,Australia,Australia,1962-04-17,62
69812,Female,Alexandra Murphy,MARENGO,Victoria,Australia,Australia,1983-04-19,41
69954,Female,Keira Bourchier,Riverside,New South Wales,Australia,Australia,1957-12-02,66
69959,Male,Marcus Kingsmill,MOLESWORTH,Victoria,Australia,Australia,1977-02-15,47
70130,Female,Alana Cordeaux,BALLIDU,Western Australia,Australia,Australia,1969-07-07,55
70453,Female,Isabella Ashby,BELLATA,New South Wales,Australia,Australia,1970-11-25,53
70544,Male,Luca Symons,Woodford,New South Wales,Australia,Australia,1984-05-09,40
70584,Male,Jesse Forbes,Dalton,New South Wales,Australia,Australia,1998-09-06,25
70598,Female,Gemma Swanson,ALISON,New South Wales,Australia,Australia,1968-12-27,55
70912,Female,Evie Wieck,SEVILLE,Victoria,Australia,Australia,1977-11-15,46
71218,Male,Declan Chaffey,Montrose,Queensland,Australia,Australia,1947-10-26,76
71220,Male,Finn Lysaght,BOORAN ROAD PO,Victoria,Australia,Australia,1999-02-11,25
71282,Female,Claudia Winter-Irving,GIN GIN,Queensland,Australia,Australia,1947-06-04,77
71333,Male,James De Mestre,HMAS WATSON,New South Wales,Australia,Australia,1979-12-27,44
71343,Male,Liam Espie,PINK LILY,Queensland,Australia,Australia,1980-06-07,44
71511,Male,Ben Flick,BAKERS CREEK,New South Wales,Australia,Australia,1998-08-13,26
71625,Male,Liam Gellert,MYRTLE CREEK,Victoria,Australia,Australia,1972-11-04,51
71941,Female,Erin Baylebridge,GREENETHORPE,New South Wales,Australia,Australia,1960-11-17,63
72003,Female,Isabella Buntine,KILBIRNIE,Queensland,Australia,Australia,1970-07-17,54
72194,Female,Imogen Grills,WRATTENS FOREST,Queensland,Australia,Australia,1981-06-01,43
72571,Female,Claudia Callister,YOUNGHUSBAND,South Australia,Australia,Australia,1966-12-18,57
72645,Female,Abigail Chin Kaw,BAIRD BAY,South Australia,Australia,Australia,1937-09-09,86
72719,Female,Angelina Chinn,COCONUT GROVE,Northern Territory,Australia,Australia,1951-04-28,73
72812,Female,Mary Reginald,BUSSELTON,Western Australia,Australia,Australia,1966-05-23,58
72826,Male,Hunter Edinburgh,COFFEE CAMP,New South Wales,Australia,Australia,1995-04-09,29
72959,Male,Samuel Bryce,FLAMINGO BEACH,Victoria,Australia,Australia,1974-05-14,50
73070,Male,Tristan Minns,BEALIBA,Victoria,Australia,Australia,1955-01-19,69
73324,Male,Zachary Gyles,MOULDEN,Northern Territory,Australia,Australia,1967-08-31,56
73515,Female,Ella Hoover,GUILDFORD,New South Wales,Australia,Australia,1953-08-15,71
73636,Female,Poppy Birch,COMOBELLA,New South Wales,Australia,Australia,1986-06-25,38
73704,Female,Ebony Forlong,Sherwood,New South Wales,Australia,Australia,1968-12-07,55
73955,Female,Erin Brazenor,IRONBARK,Queensland,Australia,Australia,1937-09-29,86
74071,Female,Bethany Gow,CLYDE,Victoria,Australia,Australia,1982-06-03,42
74210,Female,Maddison Thurgood,BLACKBUTT,New South Wales,Australia,Australia,1959-04-23,65
74240,Male,Darcy Sleep,NAPPERBY,South Australia,Australia,Australia,1989-08-01,35
74581,Female,Lily Allum,CLUNES,New South Wales,Australia,Australia,1956-10-11,67
74585,Male,Hugo MacCarthy,BRIGHTLY,Queensland,Australia,Australia,1956-07-22,68
74606,Male,Julian Davenport,Cleveland,New South Wales,Australia,Australia,2001-10-26,22
74687,Male,Lincoln Cordeaux,WALKAWAY,Western Australia,Australia,Australia,1959-04-21,65
74715,Male,Joel Tritton,LOWER MANGROVE,New South Wales,Australia,Australia,1976-01-18,48
74845,Male,Jake Bugden,THALOO,Victoria,Australia,Australia,1939-11-16,84
74871,Male,Hugo Finnis,KNOXFIELD,Victoria,Australia,Australia,1981-05-07,43
75216,Male,Mitchell Amess,PURNONG LANDING,South Australia,Australia,Australia,1997-02-21,27
75555,Female,Molly Crookes,WALKERSTON,Queensland,Australia,Australia,1996-03-06,28
75706,Female,Eliza D'Alton,BEERON,Queensland,Australia,Australia,1948-01-03,76
75712,Male,Brodie Birkbeck,ARMAGH,South Australia,Australia,Australia,1979-08-28,44
75832,Female,Charli Eden,SOUTH KINGSVILLE,Victoria,Australia,Australia,1986-07-09,38
75965,Male,Luca Schmella,SPRING BLUFF,Queensland,Australia,Australia,1990-02-21,34
75976,Female,Angelina Hyman,PAGES RIVER,New South Wales,Australia,Australia,1985-11-22,38
75991,Male,Charles Glew,DARLINGTON POINT,New South Wales,Australia,Australia,1979-08-17,44
76013,Female,Amber Cobby,GOULBURN,New South Wales,Australia,Australia,1981-11-29,42
76021,Male,Jett Moncrieff,MAYFIELD,New South Wales,Australia,Australia,1960-07-26,64
76149,Female,Paige Scobie,GLENVALE,Queensland,Australia,Australia,1972-06-15,52
76499,Female,Kiara Pearse,KOSCIUSZKO,New South Wales,Australia,Australia,1942-03-05,82
76526,Male,Jaxon Courtney,MONOGORILBY,Queensland,Australia,Australia,1967-12-15,56
76531,Female,Rebecca Liebe,MATONG,New South Wales,Australia,Australia,1943-11-26,80
76532,Female,Summer Gotch,GLENDAMBO,South Australia,Australia,Australia,1970-06-25,54
76560,Male,Archie Dilke,MARYS MOUNT,New South Wales,Australia,Australia,1956-02-12,68
76618,Female,Mackenzie Wilkes,MAWSON,Australian Capital Territory,Australia,Australia,1964-10-22,59
76714,Male,Jasper Garvin,COBAR,New South Wales,Australia,Australia,1958-10-29,65
